Rk,School,G,Pts,Cmp,Att,Pct,Yds,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,Pass,Rush,Pen,Tot,No.,Yds,Fum,Int,TO,year
80,Stanford,11,29.5,22.7,41.7,54.5,296.3,2.1,34.1,137.5,4.0,1.5,75.8,433.8,5.7,11.8,7.2,2.3,21.3,9.3,76.6,1.6,0.8,2.5,2003
81,North Carolina State,13,29.6,23.5,39.7,59.1,284.1,2.2,36.2,136.9,3.8,1.3,75.8,421.0,5.6,13.1,8.1,2.0,23.2,6.7,59.4,0.8,0.8,1.6,2003
82,Vanderbilt,12,29.8,15.3,27.3,56.1,199.4,1.2,42.2,180.8,4.3,2.2,69.5,380.2,5.5,9.1,10.0,1.1,20.2,6.8,63.2,0.7,0.8,1.5,2003
83,Wyoming,12,30.0,16.0,27.7,57.8,212.2,1.7,46.1,230.4,5.0,1.9,73.8,442.6,6.0,9.0,13.3,1.4,23.7,7.5,61.3,1.0,1.0,2.0,2003
84,Hawaii,14,30.5,18.6,32.9,56.6,239.4,1.2,42.1,158.4,3.8,2.0,75.1,397.7,5.3,10.4,9.3,1.7,21.4,7.0,61.6,1.0,1.1,2.1,2003
85,Kansas,13,30.5,18.6,30.0,62.1,217.9,1.4,39.8,194.7,4.9,2.5,69.8,412.6,5.9,9.9,11.2,1.5,22.7,5.8,53.2,0.5,0.9,1.5,2003
86,Western Michigan,12,30.8,19.6,31.3,62.5,245.2,1.8,44.6,179.7,4.0,1.8,75.9,424.8,5.6,10.6,10.7,1.4,22.7,5.9,51.8,1.2,1.0,2.2,2003
87,Eastern Michigan,12,30.9,16.0,26.2,61.1,201.9,1.3,42.6,191.2,4.5,2.3,68.8,393.1,5.7,8.7,10.3,0.9,19.9,5.7,46.8,0.8,0.5,1.3,2003
88,Ohio,12,31.0,14.9,29.3,51.0,219.8,1.7,40.6,150.0,3.7,2.2,69.8,369.8,5.3,9.3,9.3,1.3,19.8,6.9,56.6,1.2,0.9,2.1,2003
89,UCF,12,31.1,17.3,26.5,65.4,211.2,1.6,46.0,191.6,4.2,2.2,72.5,402.8,5.6,9.8,9.8,2.5,22.0,6.7,59.3,0.6,0.4,1.0,2003
90,Middle Tennessee State,12,31.3,20.7,33.4,61.8,254.4,1.9,40.5,170.9,4.2,1.8,73.9,425.3,5.8,12.3,9.4,1.7,23.4,9.2,75.3,0.8,1.0,1.8,2003
91,Rice,12,31.5,19.5,31.8,61.3,224.8,1.7,41.5,207.6,5.0,2.3,73.3,432.3,5.9,9.3,12.7,0.7,22.7,7.5,62.6,1.0,0.7,1.7,2003
92,Ball State,12,32.2,17.8,28.5,62.6,189.5,1.8,42.9,197.6,4.6,2.4,71.4,387.1,5.4,8.3,11.2,1.4,20.8,6.7,57.6,0.8,0.5,1.3,2003
93,SMU,12,32.2,15.8,27.9,56.4,225.3,2.3,38.8,164.0,4.2,1.3,66.7,389.3,5.8,8.2,8.8,1.9,18.9,6.6,52.1,0.3,0.8,1.1,2003
94,Indiana,12,32.3,17.7,26.3,67.1,237.1,2.0,42.3,192.6,4.5,1.9,68.7,429.7,6.3,9.3,11.9,1.1,22.3,7.3,57.3,0.9,0.8,1.7,2003
95,Louisiana Tech,12,32.8,20.6,33.3,61.8,272.8,1.4,44.3,237.7,5.4,2.4,77.6,510.5,6.6,10.9,11.9,1.2,24.0,8.1,69.9,0.8,1.2,1.9,2003
96,Temple,12,32.8,17.9,28.3,63.2,227.0,1.7,43.3,202.8,4.7,2.3,71.7,429.8,6.0,9.6,10.3,1.6,21.5,8.5,69.3,1.0,0.9,1.9,2003
97,Kent State,12,33.0,21.3,33.7,63.4,260.5,2.3,43.0,201.3,4.7,2.0,76.7,461.8,6.0,11.6,11.3,2.1,24.9,7.7,71.2,1.6,0.8,2.3,2003
98,Colorado,12,33.2,20.6,34.7,59.4,281.3,2.3,37.5,150.8,4.0,1.5,72.2,432.1,6.0,11.3,8.9,1.7,21.8,7.7,66.5,1.0,0.8,1.8,2003
99,Illinois,12,33.2,15.8,26.2,60.2,202.3,1.3,47.8,224.3,4.7,2.7,73.9,426.6,5.8,9.1,13.6,0.9,23.6,6.1,53.3,0.5,0.2,0.7,2003
100,Arkansas State,12,33.4,19.3,32.3,59.9,250.1,2.1,38.1,149.3,3.9,1.9,70.3,399.3,5.7,10.3,8.3,2.2,20.7,8.8,75.8,1.2,1.1,2.3,2003
101,Texas Tech,13,34.0,18.1,31.5,57.3,256.3,1.5,41.8,197.1,4.7,2.5,73.3,453.4,6.2,10.0,10.6,2.0,22.6,7.5,64.4,0.8,1.2,2.1,2003
102,Louisiana,12,34.6,16.0,28.9,55.3,223.2,1.8,42.1,215.8,5.1,2.3,71.0,439.0,6.2,10.0,10.9,1.4,22.3,9.3,76.0,1.3,1.0,2.3,2003
103,San Jose State,11,35.1,19.9,33.1,60.2,271.7,1.9,38.5,187.4,4.9,2.3,71.6,459.1,6.4,11.0,10.4,1.2,22.5,7.0,61.5,0.5,1.4,1.9,2003
104,Tulane,12,35.3,16.0,29.8,53.8,220.9,1.6,49.3,243.7,4.9,2.8,79.1,464.6,5.9,9.8,13.3,1.8,24.8,8.5,64.4,1.4,1.2,2.6,2003
105,Central Michigan,12,35.7,20.8,32.2,64.5,256.0,1.6,47.2,245.8,5.2,2.8,79.3,501.8,6.3,10.3,14.0,1.5,25.8,6.1,54.2,0.6,0.7,1.3,2003
106,East Carolina,12,35.7,14.4,24.8,58.1,199.7,2.2,44.2,209.9,4.8,2.2,69.0,409.6,5.9,8.3,11.2,1.3,20.8,5.1,51.4,1.1,0.6,1.7,2003
107,Arizona,12,35.8,20.1,32.8,61.2,279.3,2.2,46.0,180.8,3.9,2.2,78.8,460.0,5.8,11.6,10.3,1.8,23.7,8.3,66.4,1.5,0.6,2.1,2003
108,Houston,13,36.0,15.8,28.8,54.7,231.7,2.1,41.1,208.7,5.1,2.5,69.9,440.4,6.3,9.3,10.9,2.1,22.3,5.6,48.8,0.5,1.1,1.5,2003
109,Iowa State,12,36.4,18.9,28.3,66.8,225.8,1.6,43.3,216.8,5.0,2.8,71.6,442.6,6.2,9.7,11.1,1.2,21.9,6.9,53.3,0.9,0.7,1.6,2003
110,Army,13,36.6,19.2,29.4,65.2,253.4,1.6,47.2,210.8,4.5,2.5,76.5,464.2,6.1,10.2,11.8,1.4,23.5,8.3,77.8,0.9,0.9,1.8,2003
111,Buffalo,12,37.1,18.3,30.7,59.8,253.3,1.9,42.3,222.8,5.3,2.5,72.9,476.2,6.5,11.0,11.8,1.1,23.8,6.6,60.6,0.9,0.3,1.3,2003
112,Baylor,12,37.9,17.6,31.4,56.0,256.5,2.6,37.9,193.5,5.1,2.3,69.3,450.0,6.5,10.5,9.3,1.4,21.2,6.8,54.5,1.2,0.5,1.7,2003
113,North Carolina,12,38.3,18.8,29.9,63.0,278.3,2.1,46.3,227.0,4.9,2.3,76.3,505.3,6.6,11.6,12.8,1.4,25.8,6.2,58.8,0.7,0.2,0.8,2003
114,UTEP,13,38.3,17.2,30.4,56.7,257.5,1.8,40.3,190.8,4.7,2.8,70.7,448.3,6.3,10.5,9.6,2.3,22.4,6.6,57.2,1.1,0.8,1.9,2003
115,Texas A&M,12,38.8,16.0,25.9,61.7,206.4,2.4,47.3,225.1,4.8,2.6,73.2,431.5,5.9,8.4,13.6,1.5,23.5,7.4,63.3,1.1,0.5,1.6,2003
116,Louisiana-Monroe,12,38.9,15.8,26.4,59.6,232.2,2.5,43.6,182.4,4.2,2.3,70.0,414.6,5.9,9.8,9.4,1.4,20.7,7.4,58.1,0.6,0.6,1.2,2003
117,Mississippi State,12,39.3,19.3,31.1,62.2,283.3,2.6,43.8,190.3,4.3,2.5,74.8,473.5,6.3,11.8,10.8,1.5,24.2,6.6,53.3,1.1,0.5,1.6,2003
1,Kansas State,13,11.8,14.7,32.2,45.7,179.5,0.8,34.3,69.5,2.0,0.5,66.5,249.0,3.7,7.5,4.5,1.6,13.5,7.3,55.6,1.0,1.5,2.5,2002
2,Ohio State,14,13.1,22.5,39.0,57.7,243.1,1.0,29.9,77.7,2.6,0.4,68.9,320.9,4.7,11.1,5.1,1.1,17.4,4.7,40.1,0.9,1.3,2.1,2002
3,North Texas,13,14.8,15.4,28.3,54.3,171.7,0.6,38.6,118.9,3.1,1.0,66.9,290.6,4.3,7.5,6.2,2.0,15.8,9.8,80.5,1.1,1.2,2.3,2002
4,Georgia,14,15.1,16.1,29.3,55.1,189.5,1.0,37.4,114.0,3.0,0.8,66.7,303.5,4.5,8.1,7.6,1.6,17.3,6.6,51.5,1.1,1.1,2.2,2002
5,Alabama,13,15.4,14.2,28.8,49.5,177.2,0.8,30.0,80.2,2.7,0.8,58.8,257.3,4.4,8.2,4.9,1.8,15.0,7.5,55.5,1.2,1.4,2.5,2002
6,Oklahoma,14,15.4,14.7,30.9,47.7,185.3,0.9,35.4,107.9,3.0,0.6,66.3,293.1,4.4,6.8,6.7,0.9,14.4,6.5,51.6,0.9,1.7,2.6,2002
7,Maryland,14,16.3,17.9,31.7,56.5,210.1,0.9,37.9,128.6,3.4,0.9,69.6,338.8,4.9,9.5,6.9,1.4,17.7,7.4,58.6,0.6,1.3,1.9,2002
8,Texas,13,16.3,14.8,30.8,48.0,165.2,1.3,36.5,142.5,3.9,0.8,67.2,307.7,4.6,7.8,7.5,2.1,17.5,7.1,56.7,1.0,1.7,2.7,2002
9,Notre Dame,13,16.7,17.2,34.8,49.3,204.8,0.9,33.8,95.2,2.8,0.8,68.5,300.0,4.4,9.7,5.8,1.2,16.7,7.2,58.2,0.9,1.6,2.5,2002
10,North Carolina State,14,17.0,15.5,31.2,49.7,175.5,0.9,37.5,125.3,3.3,0.9,68.7,300.8,4.4,7.8,8.4,1.9,18.0,7.4,64.8,1.1,1.1,2.2,2002
11,Penn State,13,17.5,22.2,34.9,63.4,215.3,1.2,36.8,114.8,3.1,0.8,71.8,330.1,4.6,10.4,8.0,0.9,19.3,5.1,43.7,0.8,1.5,2.4,2002
12,Tennessee,13,17.5,13.1,26.8,48.7,156.2,0.7,37.8,128.6,3.4,0.9,64.6,284.8,4.4,6.4,8.2,1.6,16.2,5.8,44.1,1.0,0.9,1.9,2002
13,Auburn,13,17.8,18.1,32.7,55.3,186.5,0.7,35.9,141.7,3.9,1.3,68.6,328.2,4.8,8.9,7.4,1.4,17.7,8.3,66.5,0.8,1.6,2.5,2002
14,Pitt,13,17.8,16.2,30.8,52.5,178.5,0.6,36.8,117.5,3.2,1.3,67.5,296.0,4.4,9.0,6.1,1.5,16.5,7.2,60.8,1.4,1.2,2.5,2002
15,LSU,13,18.3,12.5,27.8,45.2,152.7,1.0,35.7,134.1,3.8,1.2,63.5,286.8,4.5,6.9,6.8,1.6,15.4,6.0,52.8,0.6,1.3,1.9,2002
16,Southern Mississippi,13,18.3,13.6,29.2,46.7,168.8,0.5,43.7,167.4,3.8,1.0,72.8,336.2,4.6,7.7,8.6,1.1,17.4,8.3,67.7,0.8,1.2,2.1,2002
17,Boise State,13,18.5,21.1,40.7,51.8,231.4,1.5,32.2,109.4,3.4,0.7,72.8,340.8,4.7,10.5,5.8,2.5,18.8,7.2,59.4,0.9,1.5,2.4,2002
18,South Florida,11,18.5,19.1,36.4,52.5,221.7,1.5,38.2,87.2,2.3,0.7,74.5,308.9,4.1,10.4,6.3,2.2,18.8,7.3,60.4,1.3,2.0,3.3,2002
19,Texas Christian,12,18.5,13.2,33.8,38.9,175.4,1.3,32.8,64.8,2.0,0.8,66.6,240.3,3.6,7.4,3.8,2.1,13.3,7.2,51.1,1.7,1.8,3.5,2002
20,USC,13,18.5,17.4,34.9,49.8,201.8,1.2,29.8,83.2,2.8,0.7,64.8,284.9,4.4,9.7,5.0,1.4,16.1,6.3,57.5,1.5,1.3,2.8,2002
21,Virginia Tech,14,18.8,16.4,31.6,51.9,213.6,1.0,35.4,121.4,3.4,1.4,67.0,335.1,5.0,8.5,6.5,1.4,16.4,7.5,64.4,0.9,1.7,2.6,2002
22,Miami (FL),13,19.1,12.5,27.2,46.2,119.7,0.6,44.8,165.3,3.7,1.5,71.9,285.0,4.0,5.9,9.5,2.2,17.6,5.0,39.8,0.9,0.9,1.8,2002
23,Boston College,13,19.5,15.5,28.7,53.9,172.1,0.9,42.3,167.4,4.0,1.3,71.0,339.5,4.8,7.5,9.2,1.6,18.3,7.8,63.4,1.3,1.2,2.5,2002
24,Iowa,13,19.7,23.1,41.2,56.1,273.4,1.2,32.0,81.9,2.6,1.3,73.2,355.3,4.9,13.5,5.5,2.8,21.7,5.6,43.0,0.8,1.5,2.4,2002
25,Arkansas,14,19.8,19.1,34.5,55.3,234.5,1.2,36.0,113.6,3.2,0.8,70.5,348.1,4.9,9.6,7.4,2.1,19.1,7.0,56.0,1.2,1.4,2.6,2002
26,Michigan,13,20.4,18.2,33.8,53.6,224.5,1.3,35.8,123.2,3.4,1.2,69.6,347.7,5.0,9.8,7.4,1.2,18.4,5.8,45.8,0.8,1.2,2.0,2002
27,Georgia Tech,13,20.5,18.1,33.8,53.4,221.1,0.8,37.4,134.6,3.6,1.2,71.2,355.7,5.0,9.3,7.2,1.1,17.5,6.8,57.8,0.8,0.8,1.7,2002
28,Oregon State,13,20.5,17.1,35.1,48.7,199.3,0.8,36.8,94.2,2.6,1.0,71.9,293.5,4.1,8.7,5.5,3.8,18.0,7.7,63.3,1.0,1.5,2.5,2002
29,Utah,11,20.5,18.0,34.4,52.4,227.3,1.5,35.5,104.8,2.9,0.9,69.9,332.1,4.8,9.6,6.5,2.3,18.4,5.6,47.4,1.1,1.1,2.2,2002
30,Troy,12,21.0,14.3,27.3,52.1,171.6,1.1,38.0,105.3,2.8,0.8,65.3,276.8,4.2,7.8,6.3,1.3,15.3,6.6,56.8,1.3,0.8,2.1,2002
31,Florida,13,21.5,14.2,27.8,51.1,162.4,1.1,40.5,163.2,4.0,1.1,68.3,325.5,4.8,6.9,8.6,0.5,16.1,8.0,60.0,0.8,0.5,1.3,2002
32,Florida State,14,21.5,17.8,33.2,53.5,235.2,1.5,35.5,130.8,3.7,0.9,68.7,366.0,5.3,9.9,7.0,1.3,18.1,7.4,64.3,1.1,1.1,2.3,2002
33,Tulane,13,21.7,17.6,33.5,52.5,191.8,0.9,41.0,180.1,4.4,1.5,74.5,371.9,5.0,9.5,10.0,1.5,21.0,8.5,68.6,1.6,1.7,3.3,2002
34,South Carolina,12,21.8,17.5,29.6,59.2,186.9,1.4,40.1,164.5,4.1,0.9,69.7,351.4,5.0,8.9,8.3,1.8,19.1,6.7,58.4,1.0,0.8,1.8,2002
35,Purdue,13,22.2,15.5,32.2,48.2,201.0,1.2,34.8,116.2,3.3,0.9,67.0,317.2,4.7,9.0,5.8,1.0,15.8,5.2,40.2,0.7,1.2,1.8,2002
36,Connecticut,12,22.5,13.5,26.8,50.3,160.4,1.2,38.3,155.7,4.1,1.5,65.1,316.1,4.9,6.8,7.9,1.6,16.3,5.9,53.8,1.0,1.7,2.7,2002
37,Washington State,13,22.8,23.5,41.2,57.0,255.2,1.5,34.8,87.2,2.5,0.8,76.0,342.5,4.5,11.3,6.6,2.8,20.7,7.2,65.0,0.6,1.3,1.9,2002
38,Wisconsin,14,23.0,16.9,30.9,54.9,224.2,1.6,36.9,148.7,4.0,1.0,67.7,372.9,5.5,9.3,7.7,1.0,18.0,7.6,65.0,0.9,1.6,2.5,2002
39,Colorado,14,23.2,18.1,32.4,56.1,195.6,1.1,39.9,170.1,4.3,1.8,72.2,365.7,5.1,9.4,8.9,2.0,20.3,5.0,39.1,1.1,1.1,2.1,2002
40,West Virginia,13,23.2,17.7,32.0,55.3,213.6,1.3,34.8,121.8,3.5,1.5,66.8,335.5,5.0,9.5,6.2,1.7,17.3,6.6,56.7,1.2,1.5,2.6,2002
41,Air Force,13,23.3,16.2,28.5,56.8,198.8,0.8,39.2,155.5,4.0,1.9,67.6,354.3,5.2,9.4,9.0,0.7,19.1,4.9,43.9,1.1,0.9,2.0,2002
42,Texas A&M,12,23.3,19.1,33.4,57.1,207.5,1.4,39.0,130.9,3.4,1.2,72.4,338.4,4.7,9.4,7.6,1.2,18.2,6.1,55.0,1.2,1.3,2.5,2002
43,Cincinnati,14,23.5,15.7,30.5,51.5,179.9,0.9,38.4,138.1,3.6,1.6,68.9,318.1,4.6,8.9,7.7,1.1,17.7,6.8,52.0,1.2,1.2,2.4,2002
44,Colorado State,14,23.7,18.5,31.7,58.3,205.8,1.1,38.8,167.6,4.3,1.8,70.5,373.4,5.3,9.9,9.0,1.1,20.0,4.7,37.2,1.1,1.0,2.1,2002
45,Nebraska,14,23.9,16.5,32.8,50.3,215.3,0.9,39.2,146.6,3.7,1.8,72.0,361.9,5.0,9.4,8.6,1.4,19.4,6.4,48.3,0.6,0.9,1.5,2002
46,Marshall,13,24.2,13.5,28.2,47.8,161.5,0.8,40.6,172.5,4.2,2.2,68.8,334.0,4.9,7.3,9.2,2.0,18.5,5.7,44.9,0.5,1.2,1.7,2002
47,Louisville,13,24.5,15.8,32.8,48.0,206.9,1.6,39.5,113.0,2.9,1.2,72.4,319.9,4.4,9.6,5.8,2.8,18.2,8.4,69.8,0.5,0.7,1.2,2002
48,Minnesota,13,24.5,15.6,28.2,55.3,178.6,0.9,41.1,176.8,4.3,2.2,69.3,355.4,5.1,8.7,9.5,1.0,19.2,6.1,54.5,1.1,0.5,1.6,2002
49,Northern Illinois,12,24.8,20.3,35.7,56.8,254.9,1.4,37.3,131.8,3.5,1.4,72.9,386.8,5.3,11.0,6.6,1.6,19.2,6.3,58.2,0.6,1.8,2.3,2002
50,Virginia,14,24.9,18.7,30.9,60.5,215.7,1.0,45.7,208.9,4.6,1.8,76.6,424.6,5.5,10.1,11.3,1.0,22.4,6.6,59.7,1.6,1.1,2.6,2002
51,Kentucky,12,25.1,14.5,30.8,47.2,226.9,1.9,41.3,174.3,4.2,1.1,72.0,401.3,5.6,9.2,9.3,2.3,20.8,6.9,65.4,1.0,0.8,1.8,2002
52,UCLA,13,25.1,16.7,33.2,50.2,228.2,1.5,36.6,129.5,3.5,1.2,69.8,357.8,5.1,9.1,7.5,1.8,18.3,5.9,50.9,0.6,1.3,1.9,2002
53,Wake Forest,13,25.2,18.6,31.8,58.6,232.0,1.7,38.3,158.2,4.1,1.3,70.1,390.2,5.6,10.6,9.0,1.0,20.6,5.2,44.5,1.6,1.0,2.6,2002
54,Bowling Green State,12,25.3,17.8,33.2,53.8,211.4,1.3,39.1,153.7,3.9,1.9,72.3,365.1,5.1,9.6,8.2,2.2,19.9,6.2,53.4,1.3,1.0,2.3,2002
55,Ole Miss,13,25.5,13.9,26.8,51.9,187.3,1.3,39.8,160.0,4.0,1.4,66.7,347.3,5.2,8.3,8.5,1.2,17.9,7.6,64.6,0.8,1.4,2.2,2002
56,Illinois,12,25.6,18.9,33.7,56.2,230.3,1.1,43.8,190.2,4.3,1.9,77.5,420.5,5.4,10.8,9.7,1.5,21.9,5.8,46.2,0.9,0.7,1.6,2002
57,New Mexico,14,25.6,17.4,32.3,54.0,217.9,1.8,36.6,114.9,3.1,1.1,68.9,332.8,4.8,8.9,6.4,1.9,17.2,5.1,45.3,0.9,1.1,2.0,2002
58,Arizona,12,25.8,17.8,30.7,58.2,224.3,1.3,42.3,161.8,3.8,1.5,73.0,386.2,5.3,11.0,7.7,1.6,20.3,8.8,73.6,0.9,0.6,1.5,2002
59,UCF,12,26.3,18.0,31.7,56.8,204.1,1.6,41.6,149.7,3.6,1.3,73.3,353.8,4.8,8.7,9.9,1.5,20.1,6.1,47.4,1.2,1.1,2.3,2002
60,Washington,13,26.3,19.2,34.3,55.8,259.5,1.8,34.4,97.7,2.8,1.2,68.7,357.2,5.2,10.8,5.8,1.7,18.2,8.7,75.7,0.9,1.2,2.2,2002
61,California,12,26.5,21.1,36.3,58.2,278.8,1.7,38.0,114.0,3.0,1.3,74.3,392.8,5.3,11.8,6.8,2.8,21.4,8.1,70.8,1.8,1.3,3.0,2002
62,Clemson,13,26.8,17.9,29.9,59.9,197.2,1.5,40.8,158.2,3.9,1.3,70.7,355.4,5.0,8.4,8.1,2.2,18.7,6.8,59.8,0.7,1.6,2.3,2002
63,Rice,11,26.9,20.2,33.0,61.2,242.1,2.1,37.9,143.0,3.8,1.3,70.9,385.1,5.4,11.5,8.4,1.3,21.1,6.4,51.8,1.2,0.7,1.9,2002
64,Toledo,14,27.0,17.7,30.4,58.2,213.1,1.3,35.9,150.6,4.2,1.9,66.3,363.7,5.5,9.9,8.4,1.2,19.6,5.6,43.1,0.6,1.4,2.0,2002
65,Fresno State,14,27.1,18.1,32.9,55.2,245.1,1.5,40.6,159.6,3.9,1.6,73.4,404.7,5.5,10.6,8.9,2.1,21.6,7.0,61.6,0.9,1.4,2.3,2002
66,Miami (OH),12,27.1,20.9,35.3,59.2,273.0,1.8,32.8,139.7,4.3,1.7,68.1,412.7,6.1,11.8,7.4,2.1,21.3,6.8,63.8,1.2,1.1,2.3,2002
67,Memphis,12,27.3,16.8,28.0,60.1,165.8,1.2,44.8,197.1,4.4,1.8,72.8,362.8,5.0,8.1,11.7,0.9,20.7,8.0,70.3,0.8,1.0,1.8,2002
68,New Mexico State,12,27.3,17.5,28.3,61.9,201.0,1.3,35.6,160.6,4.5,2.2,63.8,361.6,5.7,9.2,9.0,0.9,19.1,6.8,53.4,0.8,0.6,1.4,2002
69,Oklahoma State,13,27.4,20.2,36.9,54.8,251.6,1.5,41.5,147.1,3.5,1.9,78.4,398.7,5.1,10.8,8.3,2.5,21.7,7.9,70.2,0.6,0.9,1.5,2002
70,Western Michigan,12,27.5,16.3,30.2,53.9,179.5,1.8,40.3,151.2,3.8,1.3,70.4,330.7,4.7,8.3,8.8,1.0,18.1,6.9,52.8,0.8,1.2,1.9,2002
71,Middle Tennessee State,12,27.7,17.8,28.9,61.4,229.1,1.6,39.7,171.7,4.3,1.7,68.6,400.8,5.8,9.6,8.7,1.4,19.7,9.5,79.2,0.9,0.8,1.8,2002
72,Arkansas State,13,27.8,14.1,24.3,57.9,176.4,1.5,40.3,165.3,4.1,1.6,64.6,341.7,5.3,7.7,9.5,1.5,18.6,6.5,59.9,1.3,1.2,2.5,2002
73,Ball State,12,27.8,20.5,32.5,63.1,236.2,1.8,36.6,169.1,4.6,1.8,69.1,405.3,5.9,10.1,9.3,1.4,20.8,7.1,64.8,0.9,0.8,1.8,2002
74,Brigham Young,12,27.8,16.3,31.4,52.0,206.9,0.8,43.2,177.8,4.1,2.4,74.6,384.7,5.2,9.3,9.8,1.8,20.9,4.8,41.7,0.8,1.5,2.3,2002
75,Hawaii,14,27.8,18.1,35.4,51.1,226.3,1.5,42.6,168.7,4.0,1.7,77.9,395.0,5.1,10.5,9.4,1.8,21.6,8.6,74.5,0.6,1.3,1.9,2002
76,Oregon,13,27.8,20.9,36.5,57.3,291.2,2.7,39.0,118.2,3.0,1.0,75.5,409.3,5.4,11.5,7.5,1.8,20.8,7.2,60.9,0.5,1.4,1.8,2002
77,Iowa State,14,28.3,17.3,30.4,56.8,184.3,1.1,41.7,174.6,4.2,2.1,72.1,358.9,5.0,8.6,10.7,0.8,20.1,6.0,46.2,1.2,0.7,1.9,2002
78,Mississippi State,12,28.3,11.7,23.5,49.6,153.9,1.8,43.8,170.1,3.9,1.4,67.3,324.0,4.8,6.4,10.0,1.3,17.8,8.2,63.8,0.8,1.2,1.9,2002
79,Arizona State,14,29.1,17.4,34.8,49.9,244.3,2.0,35.6,119.4,3.4,1.3,70.4,363.6,5.2,9.0,7.1,1.8,17.9,7.9,59.9,1.3,1.6,2.9,2002
80,Louisiana,12,29.3,13.3,25.4,52.1,197.9,1.5,42.3,182.3,4.3,2.2,67.8,380.2,5.6,8.0,8.8,1.4,18.3,8.0,60.4,1.5,0.7,2.2,2002
81,Missouri,12,29.3,21.1,35.5,59.4,282.6,1.6,42.6,167.8,3.9,1.8,78.1,450.3,5.8,12.4,9.4,1.8,23.6,6.8,56.3,1.0,1.0,2.0,2002
82,Temple,12,29.3,17.5,29.7,59.0,207.3,1.7,38.3,108.3,2.8,1.8,67.9,315.7,4.6,9.4,7.6,1.9,18.9,8.3,72.8,1.1,0.9,2.0,2002
83,Duke,12,29.4,20.4,33.8,60.5,254.7,1.5,35.4,120.5,3.4,1.7,69.2,375.2,5.4,10.4,7.1,2.1,19.6,7.3,60.5,1.1,1.0,2.1,2002
84,UNLV,12,30.5,18.3,32.4,56.3,234.7,1.8,40.1,159.1,4.0,1.7,72.5,393.8,5.4,10.4,8.9,2.0,21.3,6.5,57.1,0.8,0.8,1.5,2002
85,Vanderbilt,12,30.7,18.0,28.1,64.1,219.2,0.9,40.9,186.6,4.6,2.5,69.0,405.8,5.9,10.0,10.3,1.4,21.8,7.3,55.9,0.4,0.5,0.9,2002
86,UAB,12,30.8,17.0,30.2,56.4,228.2,1.6,41.3,154.0,3.7,1.8,71.5,382.2,5.3,10.1,8.5,1.8,20.3,5.0,41.9,0.8,1.3,2.1,2002
87,Nevada,12,30.9,16.3,29.8,54.5,241.6,1.6,37.7,178.0,4.7,2.1,67.5,419.6,6.2,9.9,8.3,1.4,19.7,9.9,96.3,0.8,0.8,1.6,2002
88,Ohio,12,31.2,17.4,30.0,58.1,224.1,2.0,37.8,153.7,4.1,1.9,67.8,377.8,5.6,10.8,9.1,1.0,20.9,5.7,49.1,0.9,1.2,2.1,2002
89,Texas Tech,14,31.4,18.8,33.7,55.7,239.6,1.9,39.1,163.9,4.2,2.1,72.9,403.5,5.5,10.4,9.5,0.9,20.7,7.4,61.8,0.2,1.1,1.4,2002
90,SMU,12,31.5,16.7,30.8,54.1,244.3,1.8,35.3,159.4,4.5,1.8,66.1,403.8,6.1,9.3,7.9,1.0,18.2,6.7,60.3,0.8,0.7,1.4,2002
91,Akron,12,31.6,17.8,28.3,62.9,227.2,1.7,41.0,167.3,4.1,1.7,69.3,394.5,5.7,10.2,9.2,1.3,20.6,5.5,50.6,1.3,0.8,2.1,2002
92,San Diego State,13,31.6,18.7,33.5,55.9,239.7,2.4,43.7,171.2,3.9,1.5,77.2,410.8,5.3,10.7,10.0,1.8,22.5,6.1,51.2,1.0,1.1,2.1,2002
93,Central Michigan,12,32.0,20.8,32.8,63.4,264.4,1.9,39.4,140.8,3.6,1.8,72.2,405.3,5.6,11.3,8.1,1.3,20.7,5.9,53.8,0.8,1.0,1.8,2002
94,Houston,12,32.8,18.3,32.8,55.8,269.3,2.0,36.4,134.1,3.7,1.7,69.3,403.4,5.8,10.8,7.1,1.4,19.3,6.5,59.6,1.1,0.8,1.9,2002
95,Rutgers,12,33.1,14.3,27.8,51.4,198.0,2.1,43.8,207.0,4.7,1.7,71.5,405.0,5.7,8.4,9.6,1.8,19.8,7.3,67.3,1.2,0.9,2.1,2002
96,Michigan State,12,33.2,13.8,27.8,49.4,188.8,1.8,45.2,213.8,4.7,2.2,73.0,402.7,5.5,8.0,11.3,1.4,20.7,6.1,52.7,0.5,1.1,1.6,2002
97,East Carolina,12,33.3,16.3,30.3,53.8,238.6,1.9,45.4,207.1,4.6,1.8,75.8,445.7,5.9,10.1,10.3,1.2,21.5,7.0,67.0,0.9,0.8,1.8,2002
98,Syracuse,12,33.8,18.6,32.0,58.1,303.8,1.8,41.4,171.9,4.2,2.2,73.4,475.7,6.5,11.4,7.8,1.7,20.9,8.7,68.9,1.5,0.8,2.3,2002
99,Stanford,11,34.3,18.5,33.1,56.0,252.0,2.0,35.6,132.7,3.7,1.6,68.7,384.7,5.6,10.2,7.3,1.7,19.2,7.0,68.5,0.8,1.5,2.3,2002
100,Buffalo,12,34.7,17.0,29.4,57.8,227.6,1.9,45.8,206.8,4.5,2.2,75.2,434.4,5.8,10.8,11.2,1.1,23.1,7.7,69.3,1.0,1.2,2.2,2002
